Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,
Data,5,record,timestamp,"999205808",s,position_lat,"476711303",semicircles,position_long,"-1254971786",semicircles,distance,"19397.21",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999205818",s,position_lat,"476711066",semicircles,position_long,"-1254970474",semicircles,distance,"19406.86",m,altitude,"1726.4",m,enhanced_altitude,"1726.4",m,,,,,,,,,,
Data,5,record,timestamp,"999205828",s,position_lat,"476710947",semicircles,position_long,"-1254968087",semicircles,distance,"19423.96",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999205838",s,position_lat,"476709634",semicircles,position_long,"-1254965105",semicircles,distance,"19448.56",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999205848",s,position_lat,"476707964",semicircles,position_long,"-1254962719",semicircles,distance,"19471.67",m,altitude,"1727.6",m,enhanced_altitude,"1727.6",m,,,,,,,,,,
Data,5,record,timestamp,"999205858",s,position_lat,"476706770",semicircles,position_long,"-1254962123",semicircles,distance,"19483.59",m,altitude,"1728.6",m,enhanced_altitude,"1728.6",m,,,,,,,,,,
Data,5,record,timestamp,"999205868",s,position_lat,"476706055",semicircles,position_long,"-1254961884",semicircles,distance,"19490.49",m,altitude,"1729.0",m,enhanced_altitude,"1729.0",m,,,,,,,,,,
Data,5,record,timestamp,"999205878",s,position_lat,"476704385",semicircles,position_long,"-1254960333",semicircles,distance,"19509.62",m,altitude,"1730.6",m,enhanced_altitude,"1730.6",m,,,,,,,,,,
Data,5,record,timestamp,"999205888",s,position_lat,"476703549",semicircles,position_long,"-1254958305",semicircles,distance,"19526.08",m,altitude,"1732.4",m,enhanced_altitude,"1732.4",m,,,,,,,,,,
Data,5,record,timestamp,"999205898",s,position_lat,"476703788",semicircles,position_long,"-1254956754",semicircles,distance,"19537.4",m,altitude,"1733.1999999999998",m,enhanced_altitude,"1733.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999205908",s,position_lat,"476704266",semicircles,position_long,"-1254956157",semicircles,distance,"19543.56",m,altitude,"1733.1999999999998",m,enhanced_altitude,"1733.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999205918",s,position_lat,"476704862",semicircles,position_long,"-1254955322",semicircles,distance,"19551.73",m,altitude,"1733.4",m,enhanced_altitude,"1733.4",m,,,,,,,,,,
Data,5,record,timestamp,"999205928",s,position_lat,"476706890",semicircles,position_long,"-1254955084",semicircles,distance,"19570.73",m,altitude,"1733.0",m,enhanced_altitude,"1733.0",m,,,,,,,,,,
Data,5,record,timestamp,"999205938",s,position_lat,"476708322",semicircles,position_long,"-1254954249",semicircles,distance,"19585.36",m,altitude,"1732.6",m,enhanced_altitude,"1732.6",m,,,,,,,,,,
Data,5,record,timestamp,"999205948",s,position_lat,"476710230",semicircles,position_long,"-1254952459",semicircles,distance,"19607.29",m,altitude,"1732.4",m,enhanced_altitude,"1732.4",m,,,,,,,,,,
Data,5,record,timestamp,"999205958",s,position_lat,"476711901",semicircles,position_long,"-1254951385",semicircles,distance,"19624.67",m,altitude,"1731.8000000000002",m,enhanced_altitude,"1731.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999205968",s,position_lat,"476713213",semicircles,position_long,"-1254950073",semicircles,distance,"19640.1",m,altitude,"1731.6",m,enhanced_altitude,"1731.6",m,,,,,,,,,,
Data,5,record,timestamp,"999205978",s,position_lat,"476713333",semicircles,position_long,"-1254949596",semicircles,distance,"19643.69",m,altitude,"1731.8000000000002",m,enhanced_altitude,"1731.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999205988",s,position_lat,"476713691",semicircles,position_long,"-1254948045",semicircles,distance,"19655.27",m,altitude,"1732.0",m,enhanced_altitude,"1732.0",m,,,,,,,,,,
Data,5,record,timestamp,"999205998",s,position_lat,"476713333",semicircles,position_long,"-1254945181",semicircles,distance,"19676.02",m,altitude,"1732.8000000000002",m,enhanced_altitude,"1732.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206008",s,position_lat,"476712975",semicircles,position_long,"-1254943034",semicircles,distance,"19691.74",m,altitude,"1733.4",m,enhanced_altitude,"1733.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206018",s,position_lat,"476713571",semicircles,position_long,"-1254938978",semicircles,distance,"19721.28",m,altitude,"1734.0",m,enhanced_altitude,"1734.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206028",s,position_lat,"476713452",semicircles,position_long,"-1254938620",semicircles,distance,"19724.07",m,altitude,"1734.0",m,enhanced_altitude,"1734.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206038",s,position_lat,"476713094",semicircles,position_long,"-1254935516",semicircles,distance,"19746.5",m,altitude,"1733.8000000000002",m,enhanced_altitude,"1733.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206048",s,position_lat,"476713810",semicircles,position_long,"-1254931819",semicircles,distance,"19773.79",m,altitude,"1733.1999999999998",m,enhanced_altitude,"1733.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206058",s,position_lat,"476713810",semicircles,position_long,"-1254928359",semicircles,distance,"19798.53",m,altitude,"1732.8000000000002",m,enhanced_altitude,"1732.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206068",s,position_lat,"476712856",semicircles,position_long,"-1254926212",semicircles,distance,"19816.29",m,altitude,"1732.4",m,enhanced_altitude,"1732.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206078",s,position_lat,"476711066",semicircles,position_long,"-1254925019",semicircles,distance,"19835.04",m,altitude,"1732.1999999999998",m,enhanced_altitude,"1732.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206088",s,position_lat,"476709156",semicircles,position_long,"-1254923945",semicircles,distance,"19854.43",m,altitude,"1731.6",m,enhanced_altitude,"1731.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206098",s,position_lat,"476706890",semicircles,position_long,"-1254923707",semicircles,distance,"19875.65",m,altitude,"1731.6",m,enhanced_altitude,"1731.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206108",s,position_lat,"476705220",semicircles,position_long,"-1254921917",semicircles,distance,"19895.82",m,altitude,"1732.0",m,enhanced_altitude,"1732.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206118",s,position_lat,"476704622",semicircles,position_long,"-1254919531",semicircles,distance,"19913.77",m,altitude,"1732.4",m,enhanced_altitude,"1732.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206128",s,position_lat,"476704981",semicircles,position_long,"-1254917622",semicircles,distance,"19927.83",m,altitude,"1732.1999999999998",m,enhanced_altitude,"1732.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206138",s,position_lat,"476706174",semicircles,position_long,"-1254916071",semicircles,distance,"19943.54",m,altitude,"1731.6",m,enhanced_altitude,"1731.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206148",s,position_lat,"476707606",semicircles,position_long,"-1254912969",semicircles,distance,"19969.44",m,altitude,"1730.8000000000002",m,enhanced_altitude,"1730.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206158",s,position_lat,"476709396",semicircles,position_long,"-1254910822",semicircles,distance,"19992.13",m,altitude,"1729.8000000000002",m,enhanced_altitude,"1729.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206168",s,position_lat,"476710827",semicircles,position_long,"-1254908913",semicircles,distance,"20011.23",m,altitude,"1729.0",m,enhanced_altitude,"1729.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206178",s,position_lat,"476710827",semicircles,position_long,"-1254907242",semicircles,distance,"20023.17",m,altitude,"1728.6",m,enhanced_altitude,"1728.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206188",s,position_lat,"476710230",semicircles,position_long,"-1254905930",semicircles,distance,"20034.08",m,altitude,"1728.6",m,enhanced_altitude,"1728.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206198",s,position_lat,"476707964",semicircles,position_long,"-1254905095",semicircles,distance,"20056.06",m,altitude,"1729.4",m,enhanced_altitude,"1729.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206208",s,position_lat,"476707248",semicircles,position_long,"-1254904498",semicircles,distance,"20063.99",m,altitude,"1729.4",m,enhanced_altitude,"1729.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206218",s,position_lat,"476706532",semicircles,position_long,"-1254903783",semicircles,distance,"20072.4",m,altitude,"1729.1999999999998",m,enhanced_altitude,"1729.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206228",s,position_lat,"476705220",semicircles,position_long,"-1254903067",semicircles,distance,"20085.68",m,altitude,"1729.0",m,enhanced_altitude,"1729.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206238",s,position_lat,"476704027",semicircles,position_long,"-1254900084",semicircles,distance,"20109.74",m,altitude,"1727.4",m,enhanced_altitude,"1727.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206248",s,position_lat,"476702118",semicircles,position_long,"-1254898295",semicircles,distance,"20131.67",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206258",s,position_lat,"476700329",semicircles,position_long,"-1254899010",semicircles,distance,"20149.14",m,altitude,"1726.6",m,enhanced_altitude,"1726.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206268",s,position_lat,"476698897",semicircles,position_long,"-1254899965",semicircles,distance,"20164.14",m,altitude,"1726.8000000000002",m,enhanced_altitude,"1726.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206278",s,position_lat,"476698778",semicircles,position_long,"-1254900084",semicircles,distance,"20165.54",m,altitude,"1726.8000000000002",m,enhanced_altitude,"1726.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206288",s,position_lat,"476697107",semicircles,position_long,"-1254901039",semicircles,distance,"20182.55",m,altitude,"1727.0",m,enhanced_altitude,"1727.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206298",s,position_lat,"476695795",semicircles,position_long,"-1254902946",semicircles,distance,"20200.89",m,altitude,"1727.6",m,enhanced_altitude,"1727.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206308",s,position_lat,"476693647",semicircles,position_long,"-1254904856",semicircles,distance,"20225.14",m,altitude,"1727.6",m,enhanced_altitude,"1727.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206318",s,position_lat,"476692454",semicircles,position_long,"-1254907242",semicircles,distance,"20245.52",m,altitude,"1728.1999999999998",m,enhanced_altitude,"1728.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206328",s,position_lat,"476691500",semicircles,position_long,"-1254908436",semicircles,distance,"20257.85",m,altitude,"1728.1999999999998",m,enhanced_altitude,"1728.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206338",s,position_lat,"476690426",semicircles,position_long,"-1254911537",semicircles,distance,"20282.19",m,altitude,"1728.8000000000002",m,enhanced_altitude,"1728.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206348",s,position_lat,"476689591",semicircles,position_long,"-1254912731",semicircles,distance,"20293.75",m,altitude,"1728.6",m,enhanced_altitude,"1728.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206358",s,position_lat,"476689114",semicircles,position_long,"-1254914281",semicircles,distance,"20305.7",m,altitude,"1729.0",m,enhanced_altitude,"1729.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206368",s,position_lat,"476687444",semicircles,position_long,"-1254914997",semicircles,distance,"20322.11",m,altitude,"1728.6",m,enhanced_altitude,"1728.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206378",s,position_lat,"476687205",semicircles,position_long,"-1254914878",semicircles,distance,"20324.49",m,altitude,"1728.4",m,enhanced_altitude,"1728.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206388",s,position_lat,"476685893",semicircles,position_long,"-1254914401",semicircles,distance,"20337.2",m,altitude,"1728.8000000000002",m,enhanced_altitude,"1728.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206398",s,position_lat,"476685058",semicircles,position_long,"-1254912134",semicircles,distance,"20355.19",m,altitude,"1729.0",m,enhanced_altitude,"1729.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206408",s,position_lat,"476683745",semicircles,position_long,"-1254909748",semicircles,distance,"20376.19",m,altitude,"1729.8000000000002",m,enhanced_altitude,"1729.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206418",s,position_lat,"476683387",semicircles,position_long,"-1254907600",semicircles,distance,"20391.91",m,altitude,"1729.6",m,enhanced_altitude,"1729.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206428",s,position_lat,"476682910",semicircles,position_long,"-1254906645",semicircles,distance,"20400.06",m,altitude,"1729.6",m,enhanced_altitude,"1729.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206438",s,position_lat,"476682075",semicircles,position_long,"-1254904856",semicircles,distance,"20415.05",m,altitude,"1729.1999999999998",m,enhanced_altitude,"1729.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206448",s,position_lat,"476681359",semicircles,position_long,"-1254901993",semicircles,distance,"20436.59",m,altitude,"1727.1999999999998",m,enhanced_altitude,"1727.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206458",s,position_lat,"476680046",semicircles,position_long,"-1254900323",semicircles,distance,"20453.7",m,altitude,"1726.0",m,enhanced_altitude,"1726.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206468",s,position_lat,"476678257",semicircles,position_long,"-1254899965",semicircles,distance,"20470.59",m,altitude,"1725.6",m,enhanced_altitude,"1725.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206478",s,position_lat,"476677064",semicircles,position_long,"-1254900799",semicircles,distance,"20483.22",m,altitude,"1726.0",m,enhanced_altitude,"1726.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206488",s,position_lat,"476675394",semicircles,position_long,"-1254901754",semicircles,distance,"20500.24",m,altitude,"1725.8000000000002",m,enhanced_altitude,"1725.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206498",s,position_lat,"476673843",semicircles,position_long,"-1254904021",semicircles,distance,"20521.97",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206508",s,position_lat,"476673366",semicircles,position_long,"-1254906765",semicircles,distance,"20542.09",m,altitude,"1727.4",m,enhanced_altitude,"1727.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206518",s,position_lat,"476672173",semicircles,position_long,"-1254909509",semicircles,distance,"20564.66",m,altitude,"1727.4",m,enhanced_altitude,"1727.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206528",s,position_lat,"476671218",semicircles,position_long,"-1254912134",semicircles,distance,"20585.44",m,altitude,"1727.6",m,enhanced_altitude,"1727.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206538",s,position_lat,"476669905",semicircles,position_long,"-1254913446",semicircles,distance,"20600.87",m,altitude,"1726.6",m,enhanced_altitude,"1726.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206548",s,position_lat,"476668236",semicircles,position_long,"-1254913924",semicircles,distance,"20616.82",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206558",s,position_lat,"476666565",semicircles,position_long,"-1254912731",semicircles,distance,"20634.59",m,altitude,"1726.6",m,enhanced_altitude,"1726.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206568",s,position_lat,"476666088",semicircles,position_long,"-1254911299",semicircles,distance,"20645.75",m,altitude,"1726.6",m,enhanced_altitude,"1726.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206578",s,position_lat,"476665969",semicircles,position_long,"-1254909151",semicircles,distance,"20661.15",m,altitude,"1726.4",m,enhanced_altitude,"1726.4",m,,,,,,,,,,
Data,5,record,timestamp,"999206588",s,position_lat,"476665253",semicircles,position_long,"-1254907481",semicircles,distance,"20674.84",m,altitude,"1726.6",m,enhanced_altitude,"1726.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206598",s,position_lat,"476664895",semicircles,position_long,"-1254904141",semicircles,distance,"20698.97",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206608",s,position_lat,"476663702",semicircles,position_long,"-1254902351",semicircles,distance,"20715.93",m,altitude,"1726.1999999999998",m,enhanced_altitude,"1726.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999206618",s,position_lat,"476662748",semicircles,position_long,"-1254898533",semicircles,distance,"20744.65",m,altitude,"1724.8000000000002",m,enhanced_altitude,"1724.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999206628",s,position_lat,"476660839",semicircles,position_long,"-1254896982",semicircles,distance,"20765.63",m,altitude,"1724.6",m,enhanced_altitude,"1724.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206638",s,position_lat,"476659884",semicircles,position_long,"-1254895312",semicircles,distance,"20780.54",m,altitude,"1723.6",m,enhanced_altitude,"1723.6",m,,,,,,,,,,
Data,5,record,timestamp,"999206648",s,position_lat,"476658930",semicircles,position_long,"-1254894000",semicircles,distance,"20793.47",m,altitude,"1723.0",m,enhanced_altitude,"1723.0",m,,,,,,,,,,
Data,5,record,timestamp,"999206658",s,position_lat,"476656782",semicircles,position_long,"-1254892807",semicircles,distance,"20815.25",m,altitude,"1722.6",m,enhanced_altitude,"1722.6",m,,,,,,,,,,
